head;tail;relation
Entire Huxley's layer (body structure);Structure of Huxley's layer (body structure);broadMatch
Entire Huxley's layer (body structure);Entire Huxley layer;exactMatch
Entire infundibulum of hair follicle (body structure);Structure of infundibulum of hair follicle (body structure);broadMatch
Entire infundibular canal of hair follicle (body structure);Structure of infundibular canal of hair follicle (body structure);broadMatch
Entire vellus hair (body structure);Structure of vellus hair (body structure);broadMatch
Skin structure of medial surface of second toe (body structure);Skin of medial surface of second toe;exactMatch
Structure of trochlear nucleus (body structure);Fourth cranial nerve nucleus;exactMatch
Structure of trochlear nucleus (body structure);Trochlear nucleus;exactMatch
Monostomatic sublingual gland (body structure);Sublingual gland structure (body structure);broadMatch
Entire terminal hair (body structure);Structure of terminal hair (body structure);broadMatch
Entire arrector pili muscle (body structure);Entire arrector pili muscles;exactMatch
Structure of prepyloric vein (body structure);Structure of tributary of right gastric vein (body structure);broadMatch
Structure of prepyloric vein (body structure);Prepyloric vein;exactMatch
Entire adnexal orifice of skin (body structure);Structure of adnexal orifice of skin (body structure);broadMatch
Congenital anomaly of face bones (disorder);Face congenital deformities;exactMatch
Entire dermal papilla (body structure);Structure of dermal papilla (body structure);broadMatch
Structure of septum of testis (body structure);Septum of testis;exactMatch
Entire small blood vessel of dermis (body structure);Entire small blood vessels of dermis;exactMatch
Structure of dorsal surface of finger (body structure);Finger structure (body structure);broadMatch
Structure of dorsal surface of finger (body structure);Dorsal surface of finger;exactMatch
Structure of small arteriole of dermis (body structure);Small arterioles of dermis;exactMatch
Lower lip structure (body structure);Lip structure (body structure);broadMatch
Lower lip structure (body structure);Lower lip;exactMatch
Excision of mass of cerebrum (procedure);Excision of cerebral mass;exactMatch
Structure of small venule of dermis (body structure);Small venule of dermis;exactMatch
Renal papilla structure (body structure);Renal pyramid structure (body structure);broadMatch
Renal papilla structure (body structure);Renal papilla;exactMatch
Entire sulci cutis (body structure);Structure of sulci cutis (body structure);broadMatch
Entire cristae cutis (body structure);Structure of cristae cutis (body structure);broadMatch
Entire cristae cutis (body structure);Entire dermal ridges;exactMatch
Urethral gland structure (body structure);Urethral glands;exactMatch
Common carotid artery structure (body structure);Common carotid artery;exactMatch
Entire sucquet-Hoyer anastomosis (body structure);Structure of Sucquet-Hoyer anastomosis (body structure);broadMatch
Structure of medial condyle of tibia (body structure);Structure of condyle of tibia (body structure);broadMatch
Structure of medial condyle of tibia (body structure);Medial condyle of tibia;exactMatch
Philtrum structure (body structure);Philtrum;exactMatch
Entire collagen fibers of skin (body structure);Structure of collagen fibers of skin (body structure);broadMatch
Labium minus structure (body structure);Genital labium structure (body structure);broadMatch
Labium minus structure (body structure);Labium minus;exactMatch
Entire elastic fibers of skin (body structure);Structure of elastic fibers of skin (body structure);broadMatch
Disorder of anus (disorder);Anal disorder;exactMatch
Structure of meningeal space (body structure);Meningeal space;exactMatch
Structure of meningeal space (body structure);Meningeal spaces;exactMatch
Structure of meningeal space (body structure);Structure of meningeal spaces;exactMatch
Structure of occipital vein (body structure);Occipital vein;exactMatch
Structure of arch of second thoracic vertebra (body structure);Arch of second thoracic vertebra;exactMatch
Structure of arch of second thoracic vertebra (body structure);T2 dorsal arch;exactMatch
Subcutaneous tissue structure of nuchal region (body structure);Subcutaneous tissue of nuchal region;exactMatch
Entire peduncular vein (body structure);Entire peduncular veins;exactMatch
Structure of left lower limb (body structure);Left lower extremity;exactMatch
Structure of left lower limb (body structure);Left lower extremity structure;exactMatch
Respiratory tract structure (body structure);Structure of respiratory system (body structure);broadMatch
Respiratory tract structure (body structure);Respiratory tract;exactMatch
Structure of nasal spine of frontal bone (body structure);Frontal bone part (body structure);broadMatch
Structure of nasal spine of frontal bone (body structure);Nasal spine of frontal bone;exactMatch
Structure of accessory nerve internal branch (body structure);Accessory nerve cranial portion;exactMatch
Structure of accessory nerve internal branch (body structure);Accessory nerve internal branch;exactMatch
Structure of accessory nerve internal branch (body structure);Accessory nerve internal portion;exactMatch
Entire lymphatic vessel of lung (body structure);Structure of lymphatic vessel of lung (body structure);broadMatch
Entire lymphatic vessel of lung (body structure);Entire lymphatic of lung;exactMatch
Entire lymphatic vessel of lung (body structure);Entire lymphatics of lung;exactMatch
Entire superficial lymphatic vessel of thorax (body structure);Structure of superficial lymphatic vessel of thorax (body structure);broadMatch
Structure of orbital septum (body structure);Orbital septum;exactMatch
Entire temporal branch of posterior cerebral artery (body structure);Entire temporal branches of posterior cerebral artery;exactMatch
Columnar epithelium (body structure);Epithelium (body structure);broadMatch
Columnar epithelium (body structure);Columnar epithelial tissue;exactMatch
Compact bone structure (body structure);Bone (tissue) structure (body structure);broadMatch
Compact bone structure (body structure);Compact bone;exactMatch
Biopsy of esophagus (procedure);Esophageal biopsy;exactMatch
Biopsy of esophagus (procedure);OB - Esophageal biopsy;exactMatch
Biopsy of esophagus (procedure);OB - Oesophageal biopsy;exactMatch
Biopsy of esophagus (procedure);Oesophageal biopsy;exactMatch
All large arteries (body structure);All elastic arteries;exactMatch
Entire gastrointestinal mucous membrane (body structure);Structure of gastrointestinal tract mucous membrane (body structure);broadMatch
Entire Meissner's plexus (body structure);Entire Meissner plexus;exactMatch
Entire Meissner's plexus (body structure);Entire submucous plexus;exactMatch
Entire gastrointestinal serosa (body structure);Structure of gastrointestinal serosa (body structure);broadMatch
Entire gastrointestinal subserosa (body structure);Structure of gastrointestinal subserosa (body structure);broadMatch
Structure of lens of both eyes (body structure);Structure of both eyes (body structure);broadMatch
Structure of lens of both eyes (body structure);Lens of both eyes;exactMatch
Anterior eyeball segment structure (body structure);Eyeball segment structure (body structure);broadMatch
Anterior eyeball segment structure (body structure);Anterior segment of eye;exactMatch
Vagus nerve renal branches (body structure);Structure of vagus nerve visceral branch (body structure);broadMatch
Entire esophageal gland (body structure);Structure of esophageal gland (body structure);broadMatch
Entire cricoesophageal tendon (body structure);Entire cricesophageal tendon;exactMatch
Entire cricoesophageal tendon (body structure);Entire cricoesophageal tendon;exactMatch
Ulcer of trachea (disorder);Tracheal ulcer;exactMatch
Structure of dorsal nasal artery (body structure);Branch of ophthalmic artery (body structure);broadMatch
Structure of dorsal nasal artery (body structure);Dorsal nasal artery;exactMatch
Structure of greater sciatic notch (body structure);Greater sciatic notch;exactMatch
Structure of fatty capsule of kidney (body structure);Fatty capsule of kidney;exactMatch
Excision of lesion of stomach (procedure);Stomach lesion resection;exactMatch
Structure of mesentery of small intestine (body structure);Mesentery structure (body structure);broadMatch
Structure of mesentery of small intestine (body structure);Mesentery of small intestine;exactMatch
Entire preganglionic sympathetic fiber (body structure);Structure of preganglionic sympathetic fiber (body structure);broadMatch
