head;tail;relation
vulvar benign neoplasm;vulvar syringoma;narrowmatch
hidradenoma;nodular hidradenoma;narrowmatch
vulvar benign neoplasm;vulvar nodular hidradenoma;narrowmatch
exostosis;hereditary multiple exostoses;narrowmatch
female reproductive system disease;vulvar disease;narrowmatch
candidiasis;chronic mucocutaneous candidiasis;narrowmatch
skin disease;reactive cutaneous fibrous lesion;narrowmatch
vulvar benign neoplasm;vulvar angiokeratoma;narrowmatch
sinusitis;maxillary sinusitis;narrowmatch
maxillary sinusitis;acute maxillary sinusitis;narrowmatch
bone remodeling disease;hyperostosis;narrowmatch
autoimmune disease of gastrointestinal tract;autoimmune hepatitis;narrowmatch
viral infectious disease;hepatitis d;narrowmatch
hepatitis;drug-induced hepatitis;narrowmatch
sweat gland neoplasm;syringoma;narrowmatch
vestibular gland benign neoplasm;bartholin's gland benign neoplasm;narrowmatch
skin cancer;sweat gland cancer;narrowmatch
eccrine sweat gland neoplasm;eccrine mixed tumor of skin;narrowmatch
sweat gland disease;sweat gland cancer;narrowmatch
vulva cancer;vulvar melanoma;narrowmatch
arthropathy;transient arthritis;narrowmatch
bowel dysfunction;constipation;narrowmatch
constipation;outlet dysfunction constipation;narrowmatch
vulvar benign neoplasm;vulvar trichoepithelioma;narrowmatch
eccrine mixed tumor of skin;chondroid syringoma of the vulva;narrowmatch
vulvar squamous tumor;vulvar squamous papilloma;narrowmatch
vulva cancer;vulvar glandular tumor;narrowmatch
vulvar glandular tumor;minor vestibular glands adenoma;narrowmatch
vestibular gland benign neoplasm;minor vestibular glands adenoma;narrowmatch
intestinal disease;intestinal perforation;narrowmatch
intestinal perforation;perinatal intestinal perforation;narrowmatch
vulva cancer;vulvar squamous tumor;narrowmatch
carcinoma;penis carcinoma;narrowmatch
female reproductive system disease;uterine disease;narrowmatch
skin carcinoma;cutaneous paget's disease;narrowmatch
retinoblastoma;extraocular retinoblastoma;narrowmatch
mucoepidermoid carcinoma;thymus mucoepidermoid carcinoma;narrowmatch
thymic carcinoma;thymus mucoepidermoid carcinoma;narrowmatch
corneal disease;keratitis;narrowmatch
kidney failure;uremia;narrowmatch
uremia;uremic neuropathy;narrowmatch
sex differentiation disease;androgen insensitivity syndrome;narrowmatch
sex differentiation disease;freemartinism;narrowmatch
hemangioma;venous hemangioma;narrowmatch
keratitis;filamentary keratitis;narrowmatch
brain disease;thalamic disease;narrowmatch
syndrome;multiple chemical sensitivity;narrowmatch
mast cell neoplasm;indolent systemic mastocytosis;narrowmatch
systemic mastocytosis;indolent systemic mastocytosis;narrowmatch
mast cell neoplasm;extracutaneous mastocytoma;narrowmatch
systemic mastocytosis;extracutaneous mastocytoma;narrowmatch
breast metaplastic carcinoma;breast mucoepidermoid carcinoma;narrowmatch
deep angioma;intramuscular hemangioma;narrowmatch
breast carcinoma;breast metaplastic carcinoma;narrowmatch
laryngeal carcinoma;laryngeal mucoepidermoid carcinoma;narrowmatch
peripheral nervous system neoplasm;nerve plexus neoplasm;narrowmatch
globe disease;endophthalmitis;narrowmatch
mediastinal cancer;malignant mediastinal neurogenic neoplasm;narrowmatch
malignant mediastinal neurogenic neoplasm;childhood mediastinal neurogenic tumor;narrowmatch
hemangioma;deep angioma;narrowmatch
mucoepidermoid carcinoma;laryngeal mucoepidermoid carcinoma;narrowmatch
thyroid carcinoma;mucoepidermoid thyroid carcinoma;narrowmatch
mucoepidermoid carcinoma;bile duct mucoepidermoid carcinoma;narrowmatch
esophageal carcinoma;mucoepidermoid esophageal carcinoma;narrowmatch
mucoepidermoid carcinoma;lacrimal gland mucoepidermoid carcinoma;narrowmatch
lacrimal gland carcinoma;lacrimal gland mucoepidermoid carcinoma;narrowmatch
skin benign neoplasm;cutaneous mucoepidermoid carcinoma;narrowmatch
bile duct carcinoma;extrahepatic bile duct carcinoma;narrowmatch
bile duct carcinoma;bile duct mucoepidermoid carcinoma;narrowmatch
cell type benign neoplasm;benign mastocytoma;narrowmatch
retinoblastoma;intraocular retinoblastoma;narrowmatch
meningioma;choroid plexus meningioma;narrowmatch
retinoblastoma;unilateral retinoblastoma;narrowmatch
periapical periodontitis;periapical granuloma;narrowmatch
mononeuropathy;ulnar neuropathy;narrowmatch
gastrointestinal system benign neoplasm;intestinal benign neoplasm;narrowmatch
musculoskeletal system benign neoplasm;muscle benign neoplasm;narrowmatch
biliary tract neoplasm;common bile duct neoplasm;narrowmatch
biliary tract disease;biliary tract cancer;narrowmatch
gastrointestinal system cancer;biliary tract cancer;narrowmatch
biliary tract cancer;bile duct cancer;narrowmatch
bile duct disease;bile duct cancer;narrowmatch
skin disease;epidermolytic hyperkeratosis;narrowmatch
meningioma;microcystic meningioma;narrowmatch
meningioma;pediatric meningioma;narrowmatch
meningioma;lymphoplasmacyte-rich meningioma;narrowmatch
meningioma;secretory meningioma;narrowmatch
central nervous system organ benign neoplasm;benign meningioma;narrowmatch
jaw cancer;maxillary neoplasm;narrowmatch
congenital nervous system abnormality;holoprosencephaly;narrowmatch
syndrome;ollier disease;narrowmatch
lymphadenitis;suppurative lymphadenitis;narrowmatch
retinoblastoma;bilateral retinoblastoma;narrowmatch
retinoblastoma;familial retinoblastoma;narrowmatch
retinoblastoma;trilateral retinoblastoma;narrowmatch
ocular cancer;retinal cancer;narrowmatch
epidermolysis bullosa;epidermolysis bullosa simplex;narrowmatch
lymphadenitis;axillary adenitis;narrowmatch
lymphadenitis;postauricular lymphadenitis;narrowmatch
anencephaly;hydranencephaly;narrowmatch
lymphadenitis;cervical adenitis;narrowmatch
cervical adenitis;submandibular adenitis;narrowmatch
nasal cavity neoplasm;nasal cavity inverting papilloma;narrowmatch
inverted papilloma;inverted transitional papilloma;narrowmatch
transitional papilloma;inverted transitional papilloma;narrowmatch
apraxia;ideomotor apraxia;narrowmatch
perineurioma;intraneural perineurioma;narrowmatch
peripheral nerve sheath neoplasm;perineurioma;narrowmatch
peripheral nervous system neoplasm;nerve root neoplasm;narrowmatch
pericardium cancer;epicardium cancer;narrowmatch
glomerulonephritis;immune-complex glomerulonephritis;narrowmatch
glomerulonephritis;mesangial proliferative glomerulonephritis;narrowmatch
glomerulonephritis;subacute glomerulonephritis;narrowmatch
glomerulonephritis;diffuse glomerulonephritis;narrowmatch
glomerulonephritis;anti-basement membrane glomerulonephritis;narrowmatch
glomerulonephritis;focal embolic glomerulonephritis;narrowmatch
glomerulonephritis;proliferative glomerulonephritis;narrowmatch
glomerulonephritis;exudative glomerulonephritis;narrowmatch
glomerulonephritis;rapidly progressive glomerulonephritis;narrowmatch
mesoblastic nephroma;congenital mesoblastic nephroma;narrowmatch
childhood kidney neoplasm;congenital mesoblastic nephroma;narrowmatch
kidney cancer;mesoblastic nephroma;narrowmatch
pulmonary blastoma;pleuropulmonary blastoma;narrowmatch
pulmonary blastoma;epithelial predominant pulmonary blastoma;narrowmatch
pulmonary blastoma;classic pulmonary blastoma;narrowmatch
cerebellopontine angle tumor;cerebellopontine angle primitive neuroectodermal;narrowmatch
central nervous system primitive neuroectodermal neoplasm;intracranial primitive neuroectodermal tumor;narrowmatch
skin hemangioma;angiokeratoma;narrowmatch
brain disease;movement disease;narrowmatch
non-small cell lung carcinoma;adenosquamous cell lung carcinoma;narrowmatch
hemangioma;hemangioma of peripheral nerve;narrowmatch
autonomic nervous system neoplasm;ganglioneuroma;narrowmatch
brain stem glioma;adult brain stem glioma;narrowmatch
adult brain stem glioma;adult brainstem gliosarcoma;narrowmatch
xanthomatosis;cerebrotendinous xanthomatosis;narrowmatch
reproductive system disease;male reproductive system disease;narrowmatch
central nervous system primitive neuroectodermal neoplasm;medulloepithelioma;narrowmatch
systemic mastocytosis;aggressive systemic mastocytosis;narrowmatch
systemic mastocytosis;sm-ahnmd;narrowmatch
motion sickness;space motion sickness;narrowmatch
gangliosidosis gm2;tay-sachs disease ab variant;narrowmatch
central nervous system primitive neuroectodermal neoplasm;ependymoblastoma;narrowmatch
supratentorial cancer;supratentorial primitive neuroectodermal tumor;narrowmatch
embryonal cancer;embryoma;narrowmatch
lung cancer;pulmonary blastoma;narrowmatch
blastoma;pulmonary blastoma;narrowmatch
hemangioma;skin hemangioma;narrowmatch
hemangioma;subglottic angioma;narrowmatch
malignant giant cell tumor;bone giant cell sarcoma;narrowmatch
germ cell cancer;extragonadal germ cell cancer;narrowmatch
stomach cancer;malignant gastric germ cell tumor;narrowmatch
gastrointestinal neuroendocrine benign tumor;gastric neuroendocrine neoplasm;narrowmatch
skin benign neoplasm;skin hemangioma;narrowmatch
skull base meningioma;foramen magnum meningioma;narrowmatch
brain disease;brain edema;narrowmatch
meningioma;foramen magnum meningioma;narrowmatch
infratentorial cancer;cervicomedullary junction neoplasm;narrowmatch
brain cancer;infratentorial cancer;narrowmatch
skin disease;mongolian spot;narrowmatch
skin hemangioma;verrucous keratotic hemangioma;narrowmatch
male reproductive system disease;prostate disease;narrowmatch
brain disease;intracranial hypotension;narrowmatch
rhinitis;vasomotor rhinitis;narrowmatch
impotence;vasculogenic impotence;narrowmatch
multiple system atrophy;striatonigral degeneration;narrowmatch
breast benign neoplasm;breast hemangioma;narrowmatch
testicular cancer;sex cord-stromal neoplasm;narrowmatch
sex cord-gonadal stromal tumor;sex cord-stromal neoplasm;narrowmatch
male reproductive organ benign neoplasm;sex cord-stromal neoplasm;narrowmatch
leydig cell tumor;testicular leydig cell tumor;narrowmatch
synucleinopathy;multiple system atrophy;narrowmatch
meningioma;middle cranial fossa meningioma;narrowmatch
rhinitis;atrophic rhinitis;narrowmatch
placenta disease;placenta accreta;narrowmatch
testicular malignant germ cell cancer;mixed testicular germ cell tumor;narrowmatch
hemangioma;histiocytoid hemangioma;narrowmatch
testicular cancer;testicular brenner tumor;narrowmatch
disease of mental health;somatoform disorder;narrowmatch
calcinosis;calciphylaxis;narrowmatch
meningioma;familial meningioma;narrowmatch
choroid plexus cancer;choroid plexus meningioma;narrowmatch
carcinoma;skin carcinoma;narrowmatch
dermis tumor;cutaneous fibrous histiocytoma;narrowmatch
skull base neoplasm;skull base meningioma;narrowmatch
meningioma;anterior cranial fossa meningioma;narrowmatch
skull base neoplasm;cavernous sinus meningioma;narrowmatch
meningioma;cavernous sinus meningioma;narrowmatch
small intestine neoplasm;small intestine neuroendocrine neoplasm;narrowmatch
intestinal neuroendocrine benign tumor;small intestine neuroendocrine neoplasm;narrowmatch
small intestine cancer;small intestine neuroendocrine neoplasm;narrowmatch
islet cell tumor;pancreatic delta cell neoplasm;narrowmatch
islet cell tumor;pancreatic somatostatinoma;narrowmatch
neuroendocrine tumor;somatostatinoma;narrowmatch
reading disorder;dyslexia;narrowmatch
non-langerhans-cell histiocytosis;juvenile xanthogranuloma;narrowmatch
non-langerhans-cell histiocytosis;sea-blue histiocyte syndrome;narrowmatch
sphingolipidosis;sea-blue histiocyte syndrome;narrowmatch
carcinosarcoma;malignant adenofibroma;narrowmatch
germinoma;central nervous system germinoma;narrowmatch
central nervous system germ cell tumor;central nervous system germinoma;narrowmatch
central nervous system cancer;central nervous system germ cell tumor;narrowmatch
kidney cancer;renal carcinoma;narrowmatch
renal cell carcinoma;collecting duct carcinoma;narrowmatch
carcinoma;collecting duct carcinoma;narrowmatch
renal cell carcinoma;multilocular clear cell renal cell carcinoma;narrowmatch
adrenal gland hyperfunction;primary hyperaldosteronism;narrowmatch
renal cell carcinoma;hereditary renal cell carcinoma;narrowmatch
renal cell carcinoma;childhood kidney cell carcinoma;narrowmatch
renal carcinoma;renal cell carcinoma;narrowmatch
germ cell cancer;seminoma;narrowmatch
renal tubular transport disease;bartter disease;narrowmatch
retinal edema;macular retinal edema;narrowmatch
retinal degeneration;macular degeneration;narrowmatch
macular retinal edema;cystoid macular edema;narrowmatch
cervical cancer;cervical alveolar soft part sarcoma;narrowmatch
germ cell cancer;dysgerminoma;narrowmatch
immune system organ benign neoplasm;benign deep fibrous histiocytoma;narrowmatch
histiocytoma;fibrous histiocytoma;narrowmatch
infective endocarditis;subacute bacterial endocarditis;narrowmatch
cervical cancer;cervix melanoma;narrowmatch
orbit rhabdomyosarcoma;orbit alveolar rhabdomyosarcoma;narrowmatch
hypersensitivity reaction type ii disease;autoimmune disease of the nervous system;narrowmatch
food allergy;nut allergy;narrowmatch
nut allergy;peanut allergy;narrowmatch
food allergy;egg allergy;narrowmatch
food allergy;milk allergy;narrowmatch
lung disease;silo filler's disease;narrowmatch
cerebrovascular disease;intracranial embolism;narrowmatch
hypersensitivity reaction type iv disease;schnitzler syndrome;narrowmatch
stomach disease;stomach diverticulosis;narrowmatch
neuromuscular junction disease;myasthenia gravis;narrowmatch
autoimmune disease of peripheral nervous system;myasthenia gravis;narrowmatch
steroid inherited metabolic disorder;apparent mineralocorticoid excess syndrome;narrowmatch
breast cancer;malignant breast melanoma;narrowmatch
female reproductive organ cancer;cervical cancer;narrowmatch
squamous cell carcinoma;papillary squamous carcinoma;narrowmatch
connective tissue cancer;myofibroma;narrowmatch
bone ewing's sarcoma;bone peripheral neuroepithelioma;narrowmatch
contact dermatitis;occupational dermatitis;narrowmatch
viral infectious disease;hepatitis e;narrowmatch
hair disease;folliculitis;narrowmatch
dermatitis;folliculitis;narrowmatch
photosensitivity disease;phototoxic dermatitis;narrowmatch
irritant dermatitis;phototoxic dermatitis;narrowmatch
dermatitis;spongiotic dermatitis;narrowmatch
dermatitis;dermatosis papulosa nigra;narrowmatch
extraosseous ewing's sarcoma;soft tissue peripheral neuroepithelioma;narrowmatch
neuropathy;neuromuscular disease;narrowmatch
dermatitis;acneiform dermatitis;narrowmatch
dermatitis;pustulosis of palm and sole;narrowmatch
dermatitis;granulomatous dermatitis;narrowmatch
histiocytosis;reticulohistiocytic granuloma;narrowmatch
neuromuscular disease;neuromuscular junction disease;narrowmatch
renal cell carcinoma;papillary renal cell carcinoma;narrowmatch
renal cell carcinoma;renal clear cell carcinoma;narrowmatch
adenocarcinoma;clear cell adenocarcinoma;narrowmatch
kidney disease;renal tubular transport disease;narrowmatch
chondrosarcoma;mesenchymal chondrosarcoma;narrowmatch
amnestic disorder;retrograde amnesia;narrowmatch
leukocyte disease;basophil adenoma;narrowmatch
pituitary adenoma;basophil adenoma;narrowmatch
aphasia;nominal aphasia;narrowmatch
writing disorder;dysgraphia;narrowmatch
hair disease;hypotrichosis;narrowmatch
syndrome;hallermann-streiff syndrome;narrowmatch
salivary gland carcinoma;mucoepidermoid carcinoma;narrowmatch
ovary sarcoma;ovarian angiosarcoma;narrowmatch
