head;tail;relation
iodine compound (substance);sodium iodohippurate (substance);narrowmatch
iodine compound (substance);sodium iodine (substance);narrowmatch
organic cyclic compound (substance);substance with cresol structure (substance);narrowmatch
nucleoside analog (substance);fluorothymidine (substance);narrowmatch
amide and amide derivative (substance);substance with benzamide structure (substance);narrowmatch
amino acid derivative (substance);fluciclovine (substance);narrowmatch
quinoline (substance);substance with oxyquinoline structure (substance);narrowmatch
bismuth compound (substance);bismuth citrate (substance);narrowmatch
salicylate (substance);dipropylene glycol salicylate (substance);narrowmatch
plant extract (substance);gelsemium extract (substance);narrowmatch
benzopyran (substance);metesculetol (substance);narrowmatch
plant agent (substance);arnica (substance);narrowmatch
disposition (disposition);ganglion blocker (disposition);narrowmatch
industrial agent (substance);plastic and related compound (substance);narrowmatch
benzopyran (substance);coumarin (substance);narrowmatch
chemical categorized by structure (substance);carbon and carbon compound (substance);narrowmatch
metal and metallic compound (substance);calcium and calcium compound (substance);narrowmatch
pyridine and pyridine derivative (substance);quaternary pyridinium compound (substance);narrowmatch
hormone receptor antagonist (disposition);insulin antagonist (disposition);narrowmatch
halogen and halogen compound (substance);bromine and bromine compound (substance);narrowmatch
heavy metal and heavy metal compound (substance);bismuth and bismuth compound (substance);narrowmatch
metal and metallic compound (substance);barium and barium compound (substance);narrowmatch
chemical categorized by structure (substance);arsenic and arsenic compound (substance);narrowmatch
metal and metallic compound (substance);antimony and antimony compound (substance);narrowmatch
antiprotozoal (disposition);antimalarial (disposition);narrowmatch
metal and metallic compound (substance);aluminium and aluminium compound (substance);narrowmatch
hormone receptor antagonist (disposition);glucocorticoid receptor antagonist (disposition);narrowmatch
hormone receptor antagonist (disposition);progesterone receptor antagonist (disposition);narrowmatch
chemical categorized by structure (substance);metal and metallic compound (substance);narrowmatch
disposition (disposition);mast cell stabilizer (disposition);narrowmatch
organic cyclic compound (substance);diphenylmethane (substance);narrowmatch
enzyme inhibitor (disposition);beta-lactamase inhibitor (disposition);narrowmatch
receptor antagonist (disposition);gamma-aminobutyric acid receptor antagonist (disposition);narrowmatch
pyridine and pyridine derivative (substance);dihydropyridine derivative (substance);narrowmatch
receptor activator (disposition);calcium-sensing receptor activator (disposition);narrowmatch
protein antigen (substance);antigen of galectin 3 (substance);narrowmatch
role (role);therapeutic role (role);narrowmatch
qualifier value (qualifier value);role (role);narrowmatch
chemical categorized by structure (substance);halogen and halogen compound (substance);narrowmatch
qualifier value (qualifier value);unit of measure (qualifier value);narrowmatch
organic acid and organic acid derivative (substance);carboxylic acid and carboxylic acid derivative (substance);narrowmatch
mitogen-activated protein kinase kinase inhibitor (disposition);mitogen-activated protein kinase kinase 2 inhibitor (disposition);narrowmatch
dehydrogenase inhibitor (disposition);isocitrate dehydrogenase-1 inhibitor (disposition);narrowmatch
gram-negative bacillus (organism);coliform bacteria (organism);narrowmatch
amidotrizoate (substance);amidotrizoic acid (substance);narrowmatch
disposition (disposition);glucagon-like peptide 1 receptor agonist (disposition);narrowmatch
phenothiazine and phenothiazine derivative (substance);oxomemazine (substance);narrowmatch
phosphine (substance);tetrofosmin (substance);narrowmatch
amide (substance);acetamide and acetamide derivative (substance);narrowmatch
isonipecotic acid (substance);metopimazine (substance);narrowmatch
peptide (substance);mertiatide (substance);narrowmatch
organic compound (substance);polyketide (substance);narrowmatch
mitogen-activated protein kinase kinase inhibitor (disposition);mitogen-activated protein kinase kinase 1 inhibitor (disposition);narrowmatch
protein kinase inhibitor (disposition);mitogen-activated protein kinase kinase inhibitor (disposition);narrowmatch
bite of nonhuman animal (event);bite of arthropod (event);narrowmatch
boron compound (substance);borate (substance);narrowmatch
arsenic compound (substance);melarsomine (substance);narrowmatch
monoclonal immunoglobulin g (substance);burosumab (substance);narrowmatch
butyrophenone derivative (substance);mespiperone (substance);narrowmatch
chemical categorized by structure (substance);hydride (substance);narrowmatch
receptor antagonist (disposition);calcitonin gene-related peptide receptor antagonist (disposition);narrowmatch
interleukin receptor antagonist (disposition);interleukin 23 receptor antagonist (disposition);narrowmatch
fruit nuts and seeds (substance);stone fruit of genus prunus (substance);narrowmatch
acetylcholinesterase inhibitor (disposition);reversible anticholinesterase (disposition);narrowmatch
heterocyclic compound (substance);piperazine and piperazine derivative (substance);narrowmatch
disposition (disposition);platelet aggregation inhibitor (disposition);narrowmatch
ribonucleic acid, double stranded (substance);patisiran (substance);narrowmatch
lactate (substance);lactic acid (substance);narrowmatch
hymenoptera venom (substance);ant venom (substance);narrowmatch
event (event);traumatic event (event);narrowmatch
therapeutic role (role);antidote therapeutic role (role);narrowmatch
therapeutic role (role);antidiarrheal therapeutic role (role);narrowmatch
therapeutic role (role);antianemic therapeutic role (role);narrowmatch
therapeutic role (role);anorexiant therapeutic role (role);narrowmatch
therapeutic role (role);analeptic therapeutic role (role);narrowmatch
therapeutic role (role);antidiabetic therapeutic role (role);narrowmatch
therapeutic role (role);antidepressant therapeutic role (role);narrowmatch
therapeutic role (role);antidementia therapeutic role (role);narrowmatch
therapeutic role (role);anticonvulsant therapeutic role (role);narrowmatch
therapeutic role (role);anticoagulant therapeutic role (role);narrowmatch
therapeutic role (role);antiasthmatic therapeutic role (role);narrowmatch
therapeutic role (role);antiarrhythmic therapeutic role (role);narrowmatch
therapeutic role (role);antacid therapeutic role (role);narrowmatch
therapeutic role (role);anesthetic therapeutic role (role);narrowmatch
therapeutic role (role);analgesic therapeutic role (role);narrowmatch
therapeutic role (role);antimigraine therapeutic role (role);narrowmatch
therapeutic role (role);antiacne therapeutic role (role);narrowmatch
therapeutic role (role);abortifacient therapeutic role (role);narrowmatch
therapeutic role (role);stool softener therapeutic role (role);narrowmatch
therapeutic role (role);ceruminolytic therapeutic role (role);narrowmatch
therapeutic role (role);antiglaucoma therapeutic role (role);narrowmatch
pharmaceutical / biologic product (product);consumer product (product);narrowmatch
ant venom (substance);harvester ant venom (substance);narrowmatch
bite of arthropod (event);bite of insect (event);narrowmatch
antiretroviral (disposition);human immunodeficiency virus entry inhibitor (disposition);narrowmatch
antigen of streptococcus pneumoniae capsular polysaccharide (substance);antigen of streptococcus pneumoniae danish serotype 8 capsular polysaccharide (substance);narrowmatch
carboxylic acid (substance);benzoic acid and benzoic acid derivative (substance);narrowmatch
risedronate (substance);risedronic acid (substance);narrowmatch
plant sesquiterpene (substance);levomenol (substance);narrowmatch
