head;tail;relation
neuropathy;entrapment neuropathy;narrowmatch
viral infection;viral respiratory tract infection;narrowmatch
infectious lung disorder;viral respiratory tract infection;narrowmatch
pulmonary fibrosis;diffuse pulmonary fibrosis;narrowmatch
secondary polycythemia;stress polycythemia;narrowmatch
syndrome;central sleep apnea syndrome;narrowmatch
syndrome;obstructive sleep apnea syndrome;narrowmatch
esophagitis;fungal esophagitis;narrowmatch
peritoneal and retroperitoneal hemorrhage;peritoneal hemorrhage;narrowmatch
non-neoplastic pituitary gland disorder;pituitary gland infarction;narrowmatch
inflammatory bowel disease;colitis of indeterminate type;narrowmatch
esophagitis;viral esophagitis;narrowmatch
esophageal infection;viral esophagitis;narrowmatch
viral infection;viral esophagitis;narrowmatch
esophageal infection;fungal esophagitis;narrowmatch
selective immunoglobulin isotype deficiency;selective igg immunodeficiency;narrowmatch
fungal infection;fungal esophagitis;narrowmatch
esophagitis;bacterial esophagitis;narrowmatch
esophagitis;eosinophilic esophagitis;narrowmatch
pulmonary fibrosis;localized pulmonary fibrosis;narrowmatch
nasal cavity and paranasal sinus disorder;nasal cavity disorder;narrowmatch
spindle cell neoplasm;malignant spindle cell neoplasm;narrowmatch
intra-abdominal hemorrhage;peritoneal hemorrhage;narrowmatch
selective immunoglobulin isotype deficiency;selective ige immunodeficiency;narrowmatch
biliary cirrhosis;primary biliary cirrhosis;narrowmatch
autoimmune disease;lupus erythematosus;narrowmatch
ear disorder;inner ear disorder;narrowmatch
ventilation or perfusion signs and symptoms;respiratory distress;narrowmatch
orchitis;non-specific granulomatous orchitis;narrowmatch
intervertebral disc degenerative disorder;cervical disc degenerative disorder;narrowmatch
intervertebral disc degenerative disorder;thoracic disc degenerative disorder;narrowmatch
intervertebral disc degenerative disorder;lumbar disc degenerative disorder;narrowmatch
rheumatologic disorder;lupus erythematosus;narrowmatch
selective immunoglobulin isotype deficiency;selective igd immunodeficiency;narrowmatch
contact dermatitis;irritant contact dermatitis;narrowmatch
urinary system disorder;ureter disorder;narrowmatch
microscopic colitis;lymphocytic colitis;narrowmatch
hereditary coagulation factor deficiency;hemophilia a;narrowmatch
hemophilia;hemophilia a;narrowmatch
immunodeficiency syndrome;t-cell immunodeficiency;narrowmatch
abnormal blood chemistry and hematology test result;aspartate aminotransferase increased;narrowmatch
reproductive system hemorrhage;vaginal hemorrhage;narrowmatch
female reproductive system finding;vaginal hemorrhage;narrowmatch
chronic lung disorder;pneumoconiosis;narrowmatch
digestive system disorder;pancreatic disorder;narrowmatch
female reproductive system disorder;ovarian disorder;narrowmatch
non-neoplastic bone disorder;osteopetrosis;narrowmatch
infectious disorder by site;bone infection;narrowmatch
non-neoplastic bone disorder;bone infection;narrowmatch
metabolic bone disorder;osteomalacia;narrowmatch
col1a1 associated connective tissue disorder;osteogenesis imperfecta;narrowmatch
non-neoplastic bone disorder;osteogenesis imperfecta;narrowmatch
metabolic disorder;nutritional disorder;narrowmatch
disorder by site;nervous system disorder;narrowmatch
nephritis;interstitial nephritis;narrowmatch
non-neoplastic kidney disorder;nephritis;narrowmatch
non-neoplastic nervous system disorder;myelitis;narrowmatch
bacterial infection;mycobacterial infection;narrowmatch
menstrual disorder;menorrhagia;narrowmatch
nasal cavity and paranasal sinus disorder;paranasal sinus disorder;narrowmatch
neck disorder;parathyroid gland disorder;narrowmatch
extrapyramidal disorder;parkinson's disease;narrowmatch
non-neoplastic pituitary gland disorder;pituitary gland apoplexy;narrowmatch
thoracic disorder;pleural disorder;narrowmatch
placental non-neoplastic disorder;placenta previa;narrowmatch
pregnancy disorder;placenta disorder;narrowmatch
placental non-neoplastic disorder;placenta accreta;narrowmatch
dermatitis;pityriasis rosea;narrowmatch
skull disorder;pituitary gland disorder;narrowmatch
penile non-neoplastic disorder;phimosis;narrowmatch
male reproductive system disorder;penile disorder;narrowmatch
non-neoplastic pharyngeal disorder;pharyngitis;narrowmatch
neck disorder;pharyngeal disorder;narrowmatch
otolaryngologic disorder;pharyngeal disorder;narrowmatch
non-neoplastic peritoneal disorder;peritonitis;narrowmatch
peritoneal and retroperitoneal disorder;peritoneal disorder;narrowmatch
arteritis;polyarteritis nodosa;narrowmatch
non-neoplastic central nervous system disorder;meningitis;narrowmatch
non-neoplastic mediastinal disorder;mediastinitis;narrowmatch
thoracic disorder;mediastinal disorder;narrowmatch
liver vascular disorder;liver veno-occlusive disease;narrowmatch
non-neoplastic endocrine disorder;hypothyroidism;narrowmatch
biological agent;antigen;narrowmatch
rare non-neoplastic disorder;hypophosphatasia;narrowmatch
metabolic disorder;hypophosphatasia;narrowmatch
obstructive uropathy;hydronephrosis;narrowmatch
veno-occlusive disease;liver veno-occlusive disease;narrowmatch
non-neoplastic anal disorder;hemorrhoid;narrowmatch
digestive system disorder;intestinal disorder;narrowmatch
other finding;hemorrhage;narrowmatch
peripheral nervous system infectious disorder;acute infective polyneuritis;narrowmatch
congenital disorder of natural immunity;chronic granulomatous disease;narrowmatch
atopic conjunctivitis;acute atopic conjunctivitis;narrowmatch
polyneuritis;acute infective polyneuritis;narrowmatch
prostatitis;granulomatous prostatitis;narrowmatch
non-neoplastic thyroid gland disorder;hypothyroidism;narrowmatch
spongiform encephalopathy;creutzfeldt-jakob disease;narrowmatch
infectious disorder;lymphogranuloma venereum;narrowmatch
leukemia (antiquated);acute eosinophilic leukemia;narrowmatch
cutaneous lupus erythematosus;discoid lupus erythematosus;narrowmatch
lupus erythematosus;cutaneous lupus erythematosus;narrowmatch
oral disorder;lip disorder;narrowmatch
dermatitis;lichen sclerosus et atrophicus;narrowmatch
cytopenia;leukopenia;narrowmatch
leukoencephalopathy;progressive multifocal leukoencephalopathy;narrowmatch
eye disorder;lens disorder;narrowmatch
non-neoplastic corneal disorder;keratitis;narrowmatch
non-neoplastic laryngeal disorder;laryngitis;narrowmatch
neck disorder;laryngeal disorder;narrowmatch
otolaryngologic disorder;laryngeal disorder;narrowmatch
eye disorder;lacrimal system disorder;narrowmatch
renal failure;acute renal failure;narrowmatch
non-neoplastic corneal disorder;keratoconus;narrowmatch
pleural disorder;pleuritis;narrowmatch
ovarian non-neoplastic disorder;stein-leventhal syndrome;narrowmatch
abnormal blood chemistry and hematology test result;gamma-glutamyltransferase increased;narrowmatch
syndrome;stein-leventhal syndrome;narrowmatch
non-neoplastic uveal disorder;uveitis;narrowmatch
eye disorder;uveal disorder;narrowmatch
female reproductive system disorder;uterine disorder;narrowmatch
genitourinary signs and symptoms;urinary frequency;narrowmatch
urinary system finding;urinary frequency;narrowmatch
non-neoplastic urethra disorder;urethritis;narrowmatch
urinary system disorder;urethra disorder;narrowmatch
skin discoloration;erythema;narrowmatch
gonadal dysgenesis;turner syndrome;narrowmatch
rare non-neoplastic disorder;turner syndrome;narrowmatch
endocrine syndrome;turner syndrome;narrowmatch
tuberculosis;pulmonary tuberculosis;narrowmatch
infectious lung disorder;pulmonary tuberculosis;narrowmatch
pleural infection;tuberculous pleuritis;narrowmatch
tuberculosis;tuberculous pleuritis;narrowmatch
female reproductive system disorder;vaginal disorder;narrowmatch
vaginal non-neoplastic disorder;vaginitis;narrowmatch
vascular disorder;vasculitis;narrowmatch
toxic polyneuropathy;alcoholic polyneuropathy;narrowmatch
non-neoplastic thyroid gland disorder;thyroid gland atrophy;narrowmatch
non-neoplastic endocrine disorder;thyroid gland atrophy;narrowmatch
infectious cystitis;acute cystitis;narrowmatch
deficiency of humoral immunity;hypogammaglobulinemia;narrowmatch
prostatitis;chronic prostatitis;narrowmatch
gastritis;chronic gastritis;narrowmatch
myositis;polymyositis;narrowmatch
dermatitis;vitiligo;narrowmatch
rheumatologic disorder;polymyositis;narrowmatch
non-neoplastic liver and intrahepatic bile duct disorder;liver failure;narrowmatch
non-neoplastic brain disorder;encephalopathy;narrowmatch
hematopoietic and lymphoid neoplasm (antiquated);lymphosarcoma;narrowmatch
aids-related disorder;hiv-associated nephropathy;narrowmatch
focal segmental glomerulosclerosis;hiv-associated nephropathy;narrowmatch
pleuritis;tuberculous pleuritis;narrowmatch
tuberculosis;lymph node tuberculosis;narrowmatch
tuberculosis;tuberculous laryngitis;narrowmatch
chronic lung disorder;pulmonary fibrosis;narrowmatch
retinal detachment and defect;retinal detachment;narrowmatch
infectious disorder by site;infectious lung disorder;narrowmatch
non-neoplastic lung disorder;infectious lung disorder;narrowmatch
non-neoplastic lung disorder;respiratory failure;narrowmatch
respiratory and thoracic disorder;respiratory system disorder;narrowmatch
hematologic and lymphocytic disorder;thrombocytopenic purpura;narrowmatch
acute respiratory failure;pulmonary edema;narrowmatch
non-neoplastic retroperitoneal disorder;retroperitoneal fibrosis;narrowmatch
rare non-neoplastic disorder;kimura disease;narrowmatch
prostate non-neoplastic disorder;prostatitis;narrowmatch
male reproductive system disorder;prostate disorder;narrowmatch
polyneuropathy;polyneuritis;narrowmatch
neuritis;polyneuritis;narrowmatch
hematologic and lymphocytic disorder;polycythemia;narrowmatch
eye disorder;retinal disorder;narrowmatch
non-neoplastic bone disorder;rickets;narrowmatch
laryngitis;tuberculous laryngitis;narrowmatch
gastrointestinal mucositis;stomatitis;narrowmatch
non-neoplastic thyroid gland disorder;thyroiditis;narrowmatch
non-neoplastic endocrine disorder;thyroiditis;narrowmatch
neck disorder;thyroid gland disorder;narrowmatch
mediastinal cyst;thymic cyst;narrowmatch
non-neoplastic vascular disorder;thrombosis;narrowmatch
male reproductive system disorder;testicular disorder;narrowmatch
non-neoplastic oral cavity disorder;stomatitis;narrowmatch
head and neck disorder;salivary gland disorder;narrowmatch
testicular non-neoplastic disorder;testicular torsion;narrowmatch
autoimmune disease;sjogren syndrome;narrowmatch
syndrome;sjogren syndrome;narrowmatch
salivary gland infection;sialadenitis;narrowmatch
adnexitis;salpingitis;narrowmatch
fallopian tube non-neoplastic disorder;salpingitis;narrowmatch
non-neoplastic soft tissue disorder;xanthogranuloma;narrowmatch
non-neoplastic endocrine disorder;congenital thyroid gland disorder;narrowmatch
pituitary gland neoplasm (antiquated);pituitary gland basophil adenoma;narrowmatch
non-neoplastic peritoneal and retroperitoneal disorder;non-neoplastic peritoneal disorder;narrowmatch
clonal gene rearrangement;clonal ccnd1 gene rearrangement;narrowmatch
11q translocation;"t(11;18)(q21;q21)";narrowmatch
chromosomal loss;loss of chromosome 5q;narrowmatch
chromosome 5 rearrangement;loss of chromosome 5q;narrowmatch
chromosomal translocation;"t(2;5)(p23;q35)";narrowmatch
chromosome 5 rearrangement;"t(2;5)(p23;q35)";narrowmatch
calcification;psammoma body formation;narrowmatch
chromosomal translocation;"t(2;8)(p11;q24)";narrowmatch
non-neoplastic disorder by site;non-neoplastic cardiovascular disorder;narrowmatch
cardiovascular disorder;non-neoplastic cardiovascular disorder;narrowmatch
non-neoplastic thoracic disorder;non-neoplastic mediastinal disorder;narrowmatch
mediastinal disorder;non-neoplastic mediastinal disorder;narrowmatch
disorder by site;respiratory and thoracic disorder;narrowmatch
retroperitoneal disorder;non-neoplastic retroperitoneal disorder;narrowmatch
non-neoplastic peritoneal and retroperitoneal disorder;non-neoplastic retroperitoneal disorder;narrowmatch
chromosomal translocation;"t(1;19)(q23;p13.3)";narrowmatch
lichen sclerosus et atrophicus;vulvar lichen sclerosus;narrowmatch
vulvar dystrophy;vulvar lichen sclerosus;narrowmatch
chromosomal translocation;"t(1;14)(p22;q32)";narrowmatch
precancerous condition by site;female reproductive system precancerous condition;narrowmatch
female reproductive system disorder;female reproductive system precancerous condition;narrowmatch
chromosomal translocation;"t(16;16)(p13.1;q22)";narrowmatch
chromosomal translocation;"t(15;17)(q22;q12)";narrowmatch
chromosome 17 abnormality;"t(15;17)(q22;q12)";narrowmatch
chromosomal translocation;"t(2;18)(p12;q21)";narrowmatch
non-neoplastic bone disorder;spinal degenerative disorder;narrowmatch
cutaneous precancerous condition;vulvar lichen sclerosus;narrowmatch
degenerative disorder;spinal degenerative disorder;narrowmatch
chromosomal translocation;"t(9;14)(p13;q32)";narrowmatch
degenerative disorder;plexopathy;narrowmatch
porphyria;porphyria cutanea tarda;narrowmatch
rare non-neoplastic disorder;porphyria cutanea tarda;narrowmatch
dermatitis;porphyria cutanea tarda;narrowmatch
peritoneal and retroperitoneal disorder;retroperitoneal disorder;narrowmatch
peritoneal disorder;non-neoplastic peritoneal disorder;narrowmatch
non-neoplastic thyroid gland disorder;congenital thyroid gland disorder;narrowmatch
non-neoplastic disorder by site;non-neoplastic peritoneal and retroperitoneal disorder;narrowmatch
head and neck disorder;skull disorder;narrowmatch
non-neoplastic ear disorder;non-neoplastic inner ear disorder;narrowmatch
inner ear disorder;non-neoplastic inner ear disorder;narrowmatch
non-neoplastic ear disorder;non-neoplastic external ear disorder;narrowmatch
external ear disorder;non-neoplastic external ear disorder;narrowmatch
non-neoplastic head and neck disorder;non-neoplastic ear disorder;narrowmatch
ear disorder;non-neoplastic ear disorder;narrowmatch
non-neoplastic oral disorder;non-neoplastic oral cavity disorder;narrowmatch
oral cavity disorder;non-neoplastic oral cavity disorder;narrowmatch
oral disorder;non-neoplastic oral disorder;narrowmatch
non-neoplastic head and neck disorder;non-neoplastic oral disorder;narrowmatch
head and neck disorder;neck disorder;narrowmatch
otolaryngologic disorder;nasal cavity and paranasal sinus disorder;narrowmatch
hearing loss;conductive hearing loss;narrowmatch
hearing loss;deafness;narrowmatch
nasal cavity and paranasal sinus disorder;non-neoplastic nasal cavity and paranasal sinus disorder;narrowmatch
non-neoplastic head and neck disorder;non-neoplastic nasal cavity and paranasal sinus disorder;narrowmatch
