head;tail;relation
placental polyp (disorder);placental polyp with postnatal complication (disorder);narrowmatch
placental polyp (disorder);placental polyp - delivered with postnatal complication (disorder);narrowmatch
part of pyloric region (body structure);structure of pyloric canal (body structure);narrowmatch
hyperkeratosis (morphologic abnormality);lichenification (morphologic abnormality);narrowmatch
courses (qualifier value);subacute (qualifier value);narrowmatch
lipoma morphology (morphologic abnormality);angiomyolipoma (morphologic abnormality);narrowmatch
benign hemangioma (morphologic abnormality);verrucous keratotic hemangioma (morphologic abnormality);narrowmatch
brain region (body structure);infratentorial brain structure (body structure);narrowmatch
cystadenoma (morphologic abnormality);papillary serous cystadenoma (morphologic abnormality);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);acidophil adenoma (morphologic abnormality);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);lipoadenoma (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);papillary carcinoma, follicular variant (morphologic abnormality);narrowmatch
benign adenomatous neoplasm - category (morphologic abnormality);trabecular adenoma (morphologic abnormality);narrowmatch
malignant teratoma (morphologic abnormality);malignant teratoma, intermediate (morphologic abnormality);narrowmatch
family ophidiiae - cusk eel (organism);ophidion holbrooki (organism);narrowmatch
body tissue structure (body structure);connective tissue structure (body structure);narrowmatch
structure of fundus of urinary bladder (body structure);trigonal structure (body structure);narrowmatch
paranoid delusion (finding);delusion of persecution (finding);narrowmatch
lower back structure (body structure);lumbosacral region structure (body structure);narrowmatch
structure of nervous system (body structure);structure of central nervous system (body structure);narrowmatch
type of bone (body structure);structure of short bone (body structure);narrowmatch
lipoma morphology (morphologic abnormality);pleomorphic lipoma (morphologic abnormality);narrowmatch
region of small intestine (body structure);jejunal structure (body structure);narrowmatch
nephrogenic cord derivative (body structure);mesonephric structure (body structure);narrowmatch
eccrine dermal cylindroma (morphologic abnormality);turban tumor (morphologic abnormality);narrowmatch
clark melanoma level finding (finding);clark melanoma level 3 (finding);narrowmatch
melanocytic nevus - category (morphologic abnormality);pigmented nevus, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
deoxyribonucleic acid virus (organism);non-enveloped double-stranded deoxyribonucleic acid virus (organism);narrowmatch
ribonucleic acid virus (organism);enveloped single-stranded ribonucleic acid virus with a deoxyribonucleic acid step in life-cycle (organism);narrowmatch
complication (disorder);complication of pregnancy, childbirth and/or puerperium (disorder);narrowmatch
hemangioendothelioma, benign (morphologic abnormality);intravascular bronchial alveolar tumor (morphologic abnormality);narrowmatch
mucoepidermoid neoplasm (morphologic abnormality);benign mucoepidermoid tumor (morphologic abnormality);narrowmatch
adenoma and/or adenocarcinoma (morphologic abnormality);liver tumor morphology (morphologic abnormality);narrowmatch
adenoma and/or adenocarcinoma (morphologic abnormality);endometrioid tumor (morphologic abnormality);narrowmatch
endocrine tumor morphology (morphologic abnormality);chromophobe tumor (morphologic abnormality);narrowmatch
endocrine tumor morphology (morphologic abnormality);polypeptide producing cell tumor (morphologic abnormality);narrowmatch
endocrine tumor morphology (morphologic abnormality);benign endocrine tumor (morphologic abnormality);narrowmatch
endocrine tumor morphology (morphologic abnormality);malignant endocrine tumor morphology (morphologic abnormality);narrowmatch
adenoma and/or adenocarcinoma (morphologic abnormality);endocrine tumor morphology (morphologic abnormality);narrowmatch
benign lymphangioma (morphologic abnormality);lymphangiomyoma (morphologic abnormality);narrowmatch
nerve structure (body structure);cranial nerve structure (body structure);narrowmatch
hematology procedure (procedure);hematology test (procedure);narrowmatch
hamartoma (morphologic abnormality);epidermal nevus (morphologic abnormality);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);adenocarcinoma, intestinal type (morphologic abnormality);narrowmatch
neuroma - category (morphologic abnormality);neuroma, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
thoracic structure (body structure);pectoral region structure (body structure);narrowmatch
thigh part (body structure);femoral triangle structure (body structure);narrowmatch
body system structure (body structure);structure of nervous system (body structure);narrowmatch
blood vessel tumor (morphologic abnormality);benign hemangioma (morphologic abnormality);narrowmatch
lymphatic vessel tumor (morphologic abnormality);benign lymphangioma (morphologic abnormality);narrowmatch
clinical finding (finding);pregnancy, childbirth and puerperium finding (finding);narrowmatch
osseous and/or chondromatous neoplasm (morphologic abnormality);malignant osseous and chondromatous tumor morphology (morphologic abnormality);narrowmatch
neuroma - category (morphologic abnormality);solitary circumscribed neuroma (morphologic abnormality);narrowmatch
schwannoma (morphologic abnormality);plexiform schwannoma (morphologic abnormality);narrowmatch
schwannoma (morphologic abnormality);cellular schwannoma (morphologic abnormality);narrowmatch
benign neurofibroma (morphologic abnormality);circumscribed neurofibroma (morphologic abnormality);narrowmatch
benign meningioma (morphologic abnormality);microcystic meningioma (morphologic abnormality);narrowmatch
benign meningioma (morphologic abnormality);lymphoplasmocyte-rich meningioma (morphologic abnormality);narrowmatch
benign meningioma (morphologic abnormality);secretory meningioma (morphologic abnormality);narrowmatch
pineal tumor morphology (morphologic abnormality);malignant pineal germinoma (morphologic abnormality);narrowmatch
medullomyoblastoma (morphologic abnormality);melanocytic medullomyoblastoma (morphologic abnormality);narrowmatch
neuroblastoma (morphologic abnormality);sympathicoblastoma (morphologic abnormality);narrowmatch
ganglioglioma, no international classification of diseases for oncology subtype (morphologic abnormality);desmoplastic juvenile ganglioglioma (morphologic abnormality);narrowmatch
mixed glioma (morphologic abnormality);anaplastic oligoastrocytoma (morphologic abnormality);narrowmatch
mixed glioma (morphologic abnormality);mixed oligoastrocytoma (morphologic abnormality);narrowmatch
malignant ependymoma (morphologic abnormality);clear cell ependymoma (morphologic abnormality);narrowmatch
malignant ependymoma (morphologic abnormality);cellular ependymoma (morphologic abnormality);narrowmatch
nervous system tumor morphology (morphologic abnormality);central nervous system tumor morphology (morphologic abnormality);narrowmatch
neoplasm (morphologic abnormality);nervous system tumor morphology (morphologic abnormality);narrowmatch
nasal sinus structure (body structure);sphenoid sinus structure (body structure);narrowmatch
cognitive function finding (finding);thought finding (finding);narrowmatch
region of mediastinum (body structure);subdivision of inferior mediastinum (body structure);narrowmatch
structure of pyloric portion of stomach (body structure);part of pyloric region (body structure);narrowmatch
esophageal part (body structure);region of esophagus (body structure);narrowmatch
region of pancreas (body structure);neck of pancreas (body structure);narrowmatch
cervical lymph node structure (body structure);posterior triangle cervical lymph node (body structure);narrowmatch
cervical lymph node group (body structure);preauricular lymph node group (body structure);narrowmatch
body system structure (body structure);structure of lymphoreticular system (body structure);narrowmatch
primary malignant adenomatous neoplasm (morphologic abnormality);carcinoma, diffuse type (morphologic abnormality);narrowmatch
adenomatous neoplasm of borderline malignancy (morphologic abnormality);atypical adenoma (morphologic abnormality);narrowmatch
spinal cord part (body structure);region of spinal cord (body structure);narrowmatch
posterior fossa meninges (body structure);cerebellar meninges (body structure);narrowmatch
penis part (body structure);region of penis (body structure);narrowmatch
skin of part of face (body structure);skin of front of face (body structure);narrowmatch
skin structure of lateral half of face (body structure);skin of side of face (body structure);narrowmatch
structure of skin region (body structure);entire skin region (body structure);narrowmatch
cranial dermatome (body structure);dermatome of trigeminal nerve (body structure);narrowmatch
dermatome (body structure);cranial dermatome (body structure);narrowmatch
entire skin region (body structure);dermatome (body structure);narrowmatch
structure of retroperitoneal region, excluding major organs (body structure);structure of perirenal region (body structure);narrowmatch
stomach part (body structure);region of stomach (body structure);narrowmatch
duodenal structure (body structure);part of duodenum (body structure);narrowmatch
characteristic of intellect (observable entity);intellectual faculties (observable entity);narrowmatch
small intestine part (body structure);region of small intestine (body structure);narrowmatch
skin function (observable entity);skin growth, function (observable entity);narrowmatch
