head;tail;relation
glycyrrhizin (substance);glycyrrhizin;exactmatch
dicycloverine hydrochloride (substance);antispasmodic agent;broadmatch
tamoxifen (substance);chemopreventive agent;broadmatch
mandelic acid (substance);mandelic acid;exactmatch
product containing prostaglandin-endoperoxide synthase isoform 2 inhibitor (product);cox-2 inhibitor;exactmatch
moxisylyte (substance);moxisylyte;exactmatch
product containing tosylchloramide sodium (medicinal product);topical anti-infective agent;broadmatch
biphosphonate;alendronate sodium (substance);narrowmatch
bialamicol (substance);bialamicol;exactmatch
levomefolic acid (substance);l-methylfolate;exactmatch
enzyme replacement or supplement agent;recombinant human activated protein c (substance);narrowmatch
product containing fosdenopterin (medicinal product);fosdenopterin;exactmatch
tribenoside (substance);tribenoside;exactmatch
product containing anisindione (medicinal product);anisindione;exactmatch
clebopride (substance);clebopride;exactmatch
product containing ergotamine (medicinal product);ergotamine;exactmatch
acetophenazine maleate (substance);phenothiazine;broadmatch
pentastarch (substance);pentastarch;exactmatch
product containing deutetrabenazine (medicinal product);antipsychotic agent;broadmatch
bromhexine hydrochloride (substance);mucolytic agent;broadmatch
calcium channel blocker;nimodipine (substance);narrowmatch
product containing cilostazol (medicinal product);phosphodiesterase inhibitor;broadmatch
product containing scopolamine (medicinal product);mydriatic agent;broadmatch
hormone antagonist;elagolix sodium (substance);narrowmatch
product containing reboxetine (medicinal product);reboxetine;exactmatch
mecamylamine hydrochloride (substance);nicotinic antagonist;broadmatch
antioxidant;farnesol (substance);narrowmatch
product containing methocarbamol (medicinal product);methocarbamol;exactmatch
lutetium (177-lu) oxodotreotide (substance);lutetium lu 177 dotatate;exactmatch
product containing carbamazepine (medicinal product);carbamazepine;exactmatch
product containing berotralstat (medicinal product);protease inhibitor;broadmatch
product containing alcohol (product);alcohol [chemical class];exactmatch
upadacitinib (substance);upadacitinib;exactmatch
ferrous carbonate (substance);ferrous carbonate;exactmatch
clofarabine (substance);clofarabine;exactmatch
laxative;product containing bisacodyl (medicinal product);narrowmatch
protease inhibitor;product containing racecadotril (medicinal product);narrowmatch
benperidol (substance);dopamine antagonist;broadmatch
sedative and hypnotic;product containing dichloralphenazone (medicinal product);narrowmatch
product containing haloperidol (medicinal product);butyrophenone;broadmatch
methenamine hippurate (substance);urinary anti-infective agent;broadmatch
cytoprotective agent;product containing uridine (medicinal product);narrowmatch
terodiline (substance);terodiline;exactmatch
rucaparib (substance);rucaparib;exactmatch
luspatercept (substance);pharmacologic substance;broadmatch
cytoprotective agent;uridine (substance);narrowmatch
methylthiouracil (substance);methylthiouracil;exactmatch
mepacrine hydrochloride (substance);quinacrine hydrochloride;exactmatch
calcineurin inhibitor;pimecrolimus (substance);narrowmatch
product containing phenylpropanolamine (medicinal product);adrenergic agonist;broadmatch
methylprednisolone sodium succinate (substance);methylprednisolone sodium succinate;exactmatch
abatacept (substance);pharmacologic substance;broadmatch
pyrimidine antagonist;azaribine (substance);narrowmatch
product containing apraclonidine (medicinal product);apraclonidine;exactmatch
product containing metoprolol (medicinal product);metoprolol;exactmatch
antiprotozoal agent;arsthinol (substance);narrowmatch
serotonin agonist;almotriptan malate (substance);narrowmatch
bone resorption inhibitor;tiludronic acid (substance);narrowmatch
antiplatelet agent;tirofiban (substance);narrowmatch
sulfonylurea antidiabetic agent;product containing tolbutamide (medicinal product);narrowmatch
adrenal agent;product containing mometasone (medicinal product);narrowmatch
mertiatide (substance);mertiatide;exactmatch
serotonin agonist;product containing zolmitriptan (medicinal product);narrowmatch
product containing carbidopa and levodopa (medicinal product);dopamine agonist;broadmatch
amodiaquine hydrochloride (substance);antimalarial agent;broadmatch
griseofulvin (substance);griseofulvin;exactmatch
balsalazide (substance);balsalazide;exactmatch
product containing idelalisib (medicinal product);phosphatidylinositide 3-kinase inhibitor;broadmatch
product containing amfepramone (medicinal product);diethylpropion;exactmatch
cathine (substance);cathine;exactmatch
formoterol (substance);formoterol;exactmatch
vemurafenib (substance);antineoplastic enzyme inhibitor;broadmatch
chemopreventive agent;product containing octocrilene (medicinal product);narrowmatch
cortivazol (substance);pharmacologic substance;broadmatch
product containing carbinoxamine (medicinal product);carbinoxamine;exactmatch
betamethasone valerate (substance);adrenal agent;broadmatch
medicinal product acting as antiemetic agent (product);pharmacologic substance;broadmatch
ibuprofen (substance);ibuprofen;exactmatch
hormone therapy agent;drostanolone propionate (substance);narrowmatch
levocetirizine dihydrochloride (substance);levocetirizine dihydrochloride;exactmatch
nevirapine (substance);nevirapine;exactmatch
meptazinol (substance);opioid receptor agonist;broadmatch
product containing nusinersen (medicinal product);nusinersen;exactmatch
antibiotic;product containing dequalinium (medicinal product);narrowmatch
non-nucleoside reverse transcriptase inhibitor;foscarnet sodium (substance);narrowmatch
product containing merbromin (medicinal product);topical anti-infective agent;broadmatch
histamine-1 receptor antagonist;bepotastine besilate (substance);narrowmatch
losartan (substance);angiotensin ii receptor antagonist;broadmatch
tert-butylhydroquinone (substance);tert-butylhydroquinone;exactmatch
antineoplastic agent;midostaurin (substance);narrowmatch
nonsteroidal antiinflammatory drug;product containing fenbufen (medicinal product);narrowmatch
anticoagulant agent;cyclocumarol (substance);narrowmatch
chemopreventive agent;sulisobenzone (substance);narrowmatch
loop diuretic;product containing etacrynic acid (medicinal product);narrowmatch
bisoprolol fumarate (substance);beta-adrenergic antagonist;broadmatch
chloroquine sulfate (substance);chloroquine sulfate;exactmatch
product containing iobenguane (131-i) (medicinal product);pharmacologic substance;broadmatch
antimalarial agent;product containing pyrimethamine and sulfadoxine (medicinal product);narrowmatch
product containing angiotensin-converting enzyme inhibitor (product);ace inhibitor;exactmatch
product containing promethazine (medicinal product);promethazine;exactmatch
buprenorphine (substance);opioid receptor agonist;broadmatch
antineoplastic enzyme inhibitor;erlotinib hydrochloride (substance);narrowmatch
rimonabant (substance);antianxiety agent;broadmatch
alclometasone dipropionate (substance);alclometasone dipropionate;exactmatch
triethylenemelamine (substance);antineoplastic alkylating agent;broadmatch
product containing elosulfase alfa (medicinal product);enzyme replacement or supplement agent;broadmatch
dexmethylphenidate (substance);dexmethylphenidate;exactmatch
trichlormethiazide (substance);trichlormethiazide;exactmatch
terodiline (substance);antispasmodic agent;broadmatch
aminosalicylate sodium (substance);antitubercular agent;broadmatch
calcium glubionate (substance);calcium glubionate;exactmatch
fgfr inhibitor;pazopanib (substance);narrowmatch
nelfinavir (substance);hiv protease inhibitor;broadmatch
antimalarial agent;quinine sulfate (substance);narrowmatch
medicinal product acting as anticonvulsant agent (product);pharmacologic substance;broadmatch
product containing muscarinic receptor antagonist (product);anticholinergic agent;broadmatch
crotamiton (substance);crotamiton;exactmatch
pipotiazine (substance);antipsychotic agent;broadmatch
sedative and hypnotic;sulfonmethane (substance);narrowmatch
barbiturate;product containing methohexital (medicinal product);narrowmatch
gonadotropin-releasing hormone analog;buserelin (substance);narrowmatch
lisdexamfetamine dimesylate (substance);cns stimulant;broadmatch
triprolidine hydrochloride (substance);triprolidine hydrochloride;exactmatch
forodesine hydrochloride (substance);purine nucleoside phosphorylase inhibitor;broadmatch
histamine-1 receptor antagonist;bromazine hydrochloride (substance);narrowmatch
tirofiban hydrochloride monohydrate (substance);tirofiban hydrochloride;exactmatch
sotalol (substance);sotalol;exactmatch
nequinate (substance);nequinate;exactmatch
prostaglandin analogue;lubiprostone (substance);narrowmatch
protective agent;oxidized glutathione (substance);narrowmatch
opioid receptor agonist;product containing tilidine (medicinal product);narrowmatch
pharmacologic substance;alphadolone acetate (substance);narrowmatch
cannabis (substance);marijuana;exactmatch
alkaloid;hydromorphone (substance);narrowmatch
product containing digitoxin (medicinal product);cardiotonic agent;broadmatch
remoxipride (substance);remoxipride;exactmatch
product containing esmolol (medicinal product);beta-adrenergic antagonist;broadmatch
nusinersen (substance);nusinersen;exactmatch
epsiprantel (substance);epsiprantel;exactmatch
debrisoquine sulfate (substance);debrisoquin sulfate;exactmatch
product containing droperidol (medicinal product);droperidol;exactmatch
dimetindene (substance);histamine-1 receptor antagonist;broadmatch
product containing methotrexate (medicinal product);methotrexate sodium;exactmatch
glucosamine sulfate (substance);glucosamine sulfate;exactmatch
product containing chlorothiazide (medicinal product);thiazide diuretic;broadmatch
antifungal agent;ciclopirox (substance);narrowmatch
serotonin antagonist;product containing sertindole (medicinal product);narrowmatch
urethan (substance);urethane;exactmatch
bronchodilator;tretoquinol (substance);narrowmatch
muscle relaxant;methocarbamol (substance);narrowmatch
benzodiazepine;remimazolam besylate (substance);narrowmatch
antiparasitic agent;cythioate (substance);narrowmatch
levamisole (substance);chemo immunostimulant adjuvant;broadmatch
product containing sulfamethizole (medicinal product);sulfamethizole;exactmatch
hydroxyzine pamoate (substance);hydroxyzine pamoate;exactmatch
product containing sufentanil (medicinal product);alkaloid;broadmatch
thiopropazate (substance);phenothiazine;broadmatch
product containing cariprazine (medicinal product);cariprazine;exactmatch
tedisamil (substance);tedisamil;exactmatch
dichloroxylenol (substance);dichloroxylenol;exactmatch
rivastigmine tartrate (substance);rivastigmine tartrate;exactmatch
lanreotide (substance);somatostatin receptor agonist;broadmatch
product containing sacubitril and valsartan (medicinal product);sacubitril/valsartan;exactmatch
methylthiouracil (substance);hormone antagonist;broadmatch
endothelin receptor type a antagonist;ambrisentan (substance);narrowmatch
product containing fructose (medicinal product);fructose;exactmatch
colloidal oatmeal powder (substance);oatmeal powder;exactmatch
paraben;methyl 4-hydroxybenzoate sodium salt (substance);narrowmatch
histamine-1 receptor antagonist;dexbrompheniramine maleate (substance);narrowmatch
fenbufen (substance);nonsteroidal antiinflammatory drug;broadmatch
eberconazole (substance);antifungal agent;broadmatch
