head;tail;relation
group of disorders;rare hereditary neurologic disease with peripheral neuropathy;narrowmatch
rare hereditary disease with peripheral neuropathy;rare hereditary neurologic disease with peripheral neuropathy;narrowmatch
group of disorders;rare hereditary systemic disease with peripheral neuropathy;narrowmatch
rare hereditary disease with peripheral neuropathy;rare hereditary systemic disease with peripheral neuropathy;narrowmatch
group of disorders;rare hereditary metabolic disease with peripheral neuropathy;narrowmatch
rare hereditary disease with peripheral neuropathy;rare hereditary metabolic disease with peripheral neuropathy;narrowmatch
genetic peripheral neuropathy;rare hereditary disease with peripheral neuropathy;narrowmatch
group of disorders;rare hereditary disease with peripheral neuropathy;narrowmatch
group of disorders;spinal muscular atrophy associated with central nervous system anomaly;narrowmatch
disease;fungal myositis;narrowmatch
acquired skeletal muscle disease;muscular tumor;narrowmatch
disease;eosinophilic gastroenteritis;narrowmatch
malformation syndrome;crouzon disease;narrowmatch
group of disorders;parasitic myositis;narrowmatch
infectious, fungal or parasitic myopathy;parasitic myositis;narrowmatch
disease;bacterial myositis;narrowmatch
disease;viral myositis;narrowmatch
group of disorders;infectious, fungal or parasitic myopathy;narrowmatch
acquired skeletal muscle disease;infectious, fungal or parasitic myopathy;narrowmatch
group of disorders;muscular tumor;narrowmatch
non-dystrophic myopathy;inclusion myopathy;narrowmatch
group of disorders;non-dystrophic myopathy;narrowmatch
genetic skeletal muscle disease;non-dystrophic myopathy;narrowmatch
disease;malignant germ cell tumor of the vagina;narrowmatch
disease;immune-mediated necrotizing myopathy;narrowmatch
disease;pomgnt1-related  limb-girdle muscular dystrophy r15;narrowmatch
disease;pomt2-related  limb-girdle muscular dystrophy r14;narrowmatch
disease;fukutin-related  limb-girdle muscular dystrophy r13;narrowmatch
disease;anoctamin-5-related  limb-girdle muscular dystrophy r12;narrowmatch
disease;symptomatic form of muscular dystrophy of duchenne and becker in female carriers;narrowmatch
disease;malignant non-dysgerminomatous germ cell tumor of ovary;narrowmatch
malformation syndrome;galloway-mowat syndrome;narrowmatch
disease;vulvovaginal rhabdomyosarcoma;narrowmatch
disease;gonadoblastoma;narrowmatch
distal myopathy;autosomal recessive distal myopathy;narrowmatch
disease;borderline epithelial tumor of ovary;narrowmatch
disease;cystadenoma of childhood;narrowmatch
clinical subtype;adult krabbe disease;narrowmatch
clinical subtype;late-infantile/juvenile krabbe disease;narrowmatch
clinical subtype;infantile krabbe disease;narrowmatch
vitamin b12- and folate-independent constitutional megaloblastic anemia;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
nephropathy secondary to a storage or other metabolic disease;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
disorder of purine metabolism;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
neurometabolic disease;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
disease;overlap myositis;narrowmatch
disease;rippling muscle disease with myasthenia gravis;narrowmatch
disease;autosomal recessive lower motor neuron disease with childhood onset;narrowmatch
clinical subtype;adult polyglucosan body disease;narrowmatch
group of disorders;autosomal recessive distal myopathy;narrowmatch
distal myopathy;autosomal dominant distal myopathy;narrowmatch
group of disorders;autosomal dominant distal myopathy;narrowmatch
group of disorders;myotonic dystrophy;narrowmatch
myotonic syndrome;myotonic dystrophy;narrowmatch
progressive muscular dystrophy;myotonic dystrophy;narrowmatch
muscular dystrophy;progressive muscular dystrophy;narrowmatch
group of disorders;progressive muscular dystrophy;narrowmatch
skeletal muscle disease;acquired skeletal muscle disease;narrowmatch
group of disorders;acquired skeletal muscle disease;narrowmatch
skeletal muscle disease;genetic skeletal muscle disease;narrowmatch
group of disorders;genetic skeletal muscle disease;narrowmatch
genetic neuromuscular disease;genetic skeletal muscle disease;narrowmatch
group of disorders;infectious disease with peripheral neuropathy;narrowmatch
acquired peripheral neuropathy;infectious disease with peripheral neuropathy;narrowmatch
disease;gamma-aminobutyric acid transaminase deficiency;narrowmatch
biological anomaly;isolated asymptomatic elevation of creatine phosphokinase;narrowmatch
disease;subacute inflammatory demyelinating polyneuropathy;narrowmatch
disease;neurolymphomatosis;narrowmatch
malformation syndrome;dysmorphism-pectus carinatum-joint laxity syndrome;narrowmatch
disease;dystonia 16;narrowmatch
disease;hereditary hypercarotenemia and vitamin a deficiency;narrowmatch
rare cardiomyopathy;unclassified cardiomyopathy;narrowmatch
malformation syndrome;hydrocephalus-obesity-hypogonadism syndrome;narrowmatch
clinical subtype;hydrocephalus with stenosis of the aqueduct of sylvius;narrowmatch
malformation syndrome;hydrocephaly-tall stature-joint laxity syndrome;narrowmatch
malformation syndrome;hydrocephalus-costovertebral dysplasia-sprengel anomaly syndrome;narrowmatch
disease;darier disease;narrowmatch
group of disorders;non-familial restrictive cardiomyopathy;narrowmatch
restrictive cardiomyopathy;non-familial restrictive cardiomyopathy;narrowmatch
malformation syndrome;hydranencephaly;narrowmatch
group of disorders;unclassified cardiomyopathy;narrowmatch
disease;familial isolated arrhythmogenic right ventricular dysplasia;narrowmatch
group of disorders;rare cardiac rhythm disease;narrowmatch
rare disorder potentially indicated for heart transplant;lysosomal disease with restrictive cardiomyopathy;narrowmatch
group of disorders;lysosomal disease with restrictive cardiomyopathy;narrowmatch
familial restrictive cardiomyopathy;lysosomal disease with restrictive cardiomyopathy;narrowmatch
rare genetic cardiac disease;familial restrictive cardiomyopathy;narrowmatch
group of disorders;familial restrictive cardiomyopathy;narrowmatch
restrictive cardiomyopathy;familial restrictive cardiomyopathy;narrowmatch
group of disorders;restrictive cardiomyopathy;narrowmatch
rare cardiomyopathy;restrictive cardiomyopathy;narrowmatch
group of disorders;non-familial dilated cardiomyopathy;narrowmatch
malformation syndrome;hydrocephaly-low insertion umbilicus syndrome;narrowmatch
rare cardiac disease;rare cardiac rhythm disease;narrowmatch
clinical subtype;limited cutaneous systemic sclerosis;narrowmatch
disease;epidermolytic palmoplantar keratoderma;narrowmatch
clinical subtype;diffuse cutaneous systemic sclerosis;narrowmatch
clinical subtype;semilobar holoprosencephaly;narrowmatch
disease;hyperlysinemia;narrowmatch
disease;xeroderma pigmentosum-cockayne syndrome complex;narrowmatch
disease;palmoplantar keratoderma-deafness syndrome;narrowmatch
disease;palmoplantar keratoderma-spastic paralysis syndrome;narrowmatch
disease;focal palmoplantar and gingival keratoderma;narrowmatch
disease;denys-drash syndrome;narrowmatch
disease;succinic semialdehyde dehydrogenase deficiency;narrowmatch
disease;palmoplantar keratoderma-esophageal carcinoma syndrome;narrowmatch
rare cardiac rhythm disease;non-genetic cardiac rhythm disease;narrowmatch
disease;idiopathic hypercalciuria;narrowmatch
disease;familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement;narrowmatch
disease;dicarboxylic aminoaciduria;narrowmatch
disease;anti-hla hyperimmunization;narrowmatch
disease;delta-sarcoglycan-related  limb-girdle muscular dystrophy r6;narrowmatch
malformation syndrome;hydrolethalus;narrowmatch
malformation syndrome;hydrocephalus-blue sclerae-nephropathy syndrome;narrowmatch
malformation syndrome;congenital hydrocephalus;narrowmatch
group of disorders;non-genetic cardiac rhythm disease;narrowmatch
dilated cardiomyopathy;non-familial dilated cardiomyopathy;narrowmatch
disease;sensorineural deafness with dilated cardiomyopathy;narrowmatch
rare disorder potentially indicated for heart transplant;syndrome associated with dilated cardiomyopathy;narrowmatch
disease;chronic respiratory distress with surfactant metabolism deficiency;narrowmatch
rare familial disorder with hypertrophic cardiomyopathy;mitochondrial disease with hypertrophic cardiomyopathy;narrowmatch
group of disorders;mitochondrial disease with hypertrophic cardiomyopathy;narrowmatch
rare familial disorder with hypertrophic cardiomyopathy;lysosomal disease with hypertrophic cardiomyopathy;narrowmatch
group of disorders;lysosomal disease with hypertrophic cardiomyopathy;narrowmatch
rare familial disorder with hypertrophic cardiomyopathy;glycogen storage disease with hypertrophic cardiomyopathy;narrowmatch
group of disorders;glycogen storage disease with hypertrophic cardiomyopathy;narrowmatch
rare disorder potentially indicated for heart transplant;hypertrophic cardiomyopathy;narrowmatch
group of disorders;hypertrophic cardiomyopathy;narrowmatch
rare cardiomyopathy;hypertrophic cardiomyopathy;narrowmatch
disease;neonatal acute respiratory distress due to sp-b deficiency;narrowmatch
group of disorders;syndrome associated with dilated cardiomyopathy;narrowmatch
disease;neuroendocrine cell hyperplasia of infancy;narrowmatch
disease;pulmonary interstitial glycogenosis;narrowmatch
disease;hereditary thrombophilia due to congenital histidine-rich (poly-l) glycoprotein deficiency;narrowmatch
rare hereditary disease with avascular necrosis;rare hereditary thrombophilia;narrowmatch
group of disorders;rare hereditary thrombophilia;narrowmatch
rare thrombotic disorder due to a constitutional coagulation factors defect;rare hereditary thrombophilia;narrowmatch
disease;hereditary hypotrichosis with recurrent skin vesicles;narrowmatch
disease;congenital insensitivity to pain with hyperhidrosis;narrowmatch
disease;progressive polyneuropathy with bilateral striatal necrosis;narrowmatch
group of disorders;fatty acid oxidation and ketogenesis disorder with hypertrophic cardiomyopathy;narrowmatch
rare familial disorder with hypertrophic cardiomyopathy;fatty acid oxidation and ketogenesis disorder with hypertrophic cardiomyopathy;narrowmatch
group of disorders;syndrome associated with hypertrophic cardiomyopathy;narrowmatch
rare familial disorder with hypertrophic cardiomyopathy;syndrome associated with hypertrophic cardiomyopathy;narrowmatch
familial dilated cardiomyopathy;syndrome associated with dilated cardiomyopathy;narrowmatch
rare disorder potentially indicated for heart transplant;fatty acid oxidation and ketogenesis disorder with dilated cardiomyopathy;narrowmatch
group of disorders;fatty acid oxidation and ketogenesis disorder with dilated cardiomyopathy;narrowmatch
familial dilated cardiomyopathy;fatty acid oxidation and ketogenesis disorder with dilated cardiomyopathy;narrowmatch
rare disorder potentially indicated for heart transplant;mitochondrial disease with dilated cardiomyopathy;narrowmatch
group of disorders;mitochondrial disease with dilated cardiomyopathy;narrowmatch
familial dilated cardiomyopathy;mitochondrial disease with dilated cardiomyopathy;narrowmatch
rare disorder potentially indicated for heart transplant;neuromuscular disease with dilated cardiomyopathy;narrowmatch
group of disorders;neuromuscular disease with dilated cardiomyopathy;narrowmatch
familial dilated cardiomyopathy;neuromuscular disease with dilated cardiomyopathy;narrowmatch
rare genetic cardiac disease;familial dilated cardiomyopathy;narrowmatch
group of disorders;familial dilated cardiomyopathy;narrowmatch
dilated cardiomyopathy;familial dilated cardiomyopathy;narrowmatch
group of disorders;dilated cardiomyopathy;narrowmatch
rare cardiomyopathy;dilated cardiomyopathy;narrowmatch
disease;hypertrophic cardiomyopathy due to intensive athletic training;narrowmatch
clinical subtype;infantile systemic hyalinosis;narrowmatch
group of disorders;non-familial hypertrophic cardiomyopathy;narrowmatch
hypertrophic cardiomyopathy;non-familial hypertrophic cardiomyopathy;narrowmatch
malformation syndrome;dysplastic cortical hyperostosis;narrowmatch
clinical subtype;limited systemic sclerosis;narrowmatch
malformation syndrome;17p13.3 microduplication syndrome;narrowmatch
disease;nephrogenic diabetes insipidus;narrowmatch
group of disorders;bone sarcoma;narrowmatch
