head;tail;relation
paget's disease, mammary (morphologic abnormality);nipple paget disease;exactmatch
serous carcinoma (morphologic abnormality);serous adenocarcinoma;exactmatch
hamartomatous polyp (morphologic abnormality);hamartomatous polyp;exactmatch
neoplasm of eye proper (disorder);eye neoplasm;exactmatch
neuroendocrine neoplasm of stomach (disorder);gastric neuroendocrine neoplasm;exactmatch
squamous cell carcinoma of colon (disorder);colon squamous cell carcinoma;exactmatch
syringomatous tumor of nipple (morphologic abnormality);nipple syringomatous tumor;exactmatch
granuloma pyogenicum (morphologic abnormality);lobular capillary hemangioma;exactmatch
undifferentiated carcinoma of nasopharynx (disorder);nasopharyngeal undifferentiated carcinoma;exactmatch
mixed epithelioid and spindle cell melanoma (morphologic abnormality);mixed epithelioid and spindle cell melanoma;exactmatch
alveolar adenoma (morphologic abnormality);alveolar adenoma;exactmatch
sarcoma of liver (disorder);liver sarcoma;exactmatch
follicular malignant lymphoma - mixed cell type (disorder);grade 2 follicular lymphoma;exactmatch
meningioma of optic nerve sheath (disorder);optic nerve sheath meningioma;exactmatch
spindle cell nevus of reed (disorder);pigmented spindle cell nevus;exactmatch
kaposi sarcoma of rectum (disorder);rectal kaposi sarcoma;exactmatch
hepatocellular carcinoma (morphologic abnormality);hepatocellular carcinoma;exactmatch
somatotroph adenoma (disorder);somatotroph adenoma;exactmatch
malignant tenosynovial giant cell tumor (morphologic abnormality);malignant tenosynovial giant cell tumor;exactmatch
benign neoplasm of soft palate (disorder);benign soft palate neoplasm;exactmatch
hodgkin lymphoma, nodular lymphocyte predominance (disorder);hodgkin lymphoma;exactmatch
pineocytoma (morphologic abnormality);pineocytoma;exactmatch
benign neoplasm of colon (disorder);benign colon neoplasm;exactmatch
"acute promyelocytic leukemia, t(15;17)(q22;q11-12) (morphologic abnormality)";acute promyelocytic leukemia with pml-rara;exactmatch
benign neoplasm of floor of mouth (disorder);benign floor of the mouth neoplasm;exactmatch
mullerian mixed tumor (morphologic abnormality);mixed mesodermal (mullerian) tumor;exactmatch
follicular lymphoma, grade 3 (morphologic abnormality);malignant lymphoma centroblastic, follicular;exactmatch
klatskin's tumor (disorder);hilar cholangiocarcinoma;exactmatch
spindle cell sarcoma (morphologic abnormality);spindle cell sarcoma;exactmatch
adenocarcinoma with neuroendocrine differentiation (morphologic abnormality);adenocarcinoma with neuroendocrine differentiation;exactmatch
neuroendocrine tumor grade 1 (morphologic abnormality);grade i neuroendocrine carcinoma;exactmatch
neurofibromatosis type 2 (disorder);neurofibromatosis type 2;exactmatch
primary malignant neoplasm of soft palate (disorder);malignant soft palate neoplasm;exactmatch
craniopharyngioma (disorder);craniopharyngioma;exactmatch
adenoma of the nipple (morphologic abnormality);nipple adenoma;exactmatch
secondary malignant neoplasm of placenta (disorder);metastatic malignant neoplasm in the placenta;exactmatch
extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue (disorder);extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
malignant tumor of ureteric orifice (disorder);ureteric orifice;exactmatch
benign neuroendocrine tumor (disorder);benign paraganglioma;exactmatch
neoplasm (morphologic abnormality);neoplasm;exactmatch
mit family translocation renal cell carcinoma (disorder);mit family translocation-associated renal cell carcinoma;exactmatch
squamous cell carcinoma of bladder (disorder);bladder squamous cell carcinoma;exactmatch
secondary malignant neoplasm of small intestine (disorder);metastatic malignant neoplasm in the small intestine;exactmatch
primary malignant neoplasm of thymus (disorder);malignant thymus neoplasm;exactmatch
infantile fibrosarcoma (disorder);infantile fibrosarcoma;exactmatch
primitive neuroectodermal tumor (morphologic abnormality);central nervous system embryonal tumor, not otherwise specified;exactmatch
prolactinoma (morphologic abnormality);lactotroph adenoma;exactmatch
benign inverted papilloma (disorder);inverted papilloma;exactmatch
intracortical osteosarcoma (morphologic abnormality);conventional osteosarcoma;exactmatch
malignant carcinoid tumor of thymus (disorder);thymic carcinoid tumor;exactmatch
transitional cell carcinoma in situ (morphologic abnormality);stage 0 transitional cell carcinoma;exactmatch
non-hodgkin lymphoma in remission (disorder);non-hodgkin lymphoma in remission;exactmatch
proliferative dermal lesion in congenital nevus (morphologic abnormality);proliferative nodules in congenital melanocytic nevus;exactmatch
benign neoplasm of vagina (disorder);benign vaginal neoplasm;exactmatch
germ cell neoplasm (morphologic abnormality);germ cell tumor;exactmatch
apocrine adenoma (morphologic abnormality);apocrine hidrocystoma;exactmatch
comedocarcinoma (morphologic abnormality);comedocarcinoma;exactmatch
squamous papillomatosis (morphologic abnormality);squamous papillomatosis;exactmatch
glomus tumor of skin (disorder);skin glomus tumor;exactmatch
malignant tumor of meninges (disorder);malignant neoplasm of the meninges;exactmatch
adenocarcinoma of cecum (disorder);cecum adenocarcinoma;exactmatch
neoplasm of endolymphatic sac (disorder);endolymphatic sac tumor;exactmatch
polycythemia vera (morphologic abnormality);polycythemia vera;exactmatch
medulloepithelioma (morphologic abnormality);medulloepithelioma not otherwise specified;exactmatch
primary malignant neoplasm of accessory sinus (disorder);malignant paranasal sinus neoplasm;exactmatch
chordoma of clivus (disorder);clivus chordoma;exactmatch
neoplasm of lacrimal system (disorder);lacrimal system neoplasm;exactmatch
angiocentric glioma (morphologic abnormality);angiocentric glioma;exactmatch
extra-abdominal fibromatosis (disorder);extraabdominal fibromatosis;exactmatch
nonencapsulated sclerosing carcinoma (morphologic abnormality);diffuse sclerosing variant thyroid gland papillary carcinoma;exactmatch
neoplasm of pyriform sinus (disorder);pyriform fossa neoplasm;exactmatch
primary malignant neoplasm of urethra (disorder);malignant urethral neoplasm;exactmatch
juxtaglomerular tumor (morphologic abnormality);juxtaglomerular cell tumor;exactmatch
gastrointestinal stromal tumor, uncertain malignant potential (morphologic abnormality);gastrointestinal stromal tumor of uncertain malignant potential;exactmatch
meningioma, chordoid (morphologic abnormality);chordoid meningioma;exactmatch
cutaneous neurofibroma (disorder);cutaneous neurofibroma;exactmatch
hemangiopericytoma of skin (disorder);skin hemangiopericytoma;exactmatch
epithelioid malignant nerve sheath tumor (morphologic abnormality);epithelioid malignant peripheral nerve sheath tumor;exactmatch
congenital hemangioma (disorder);congenital non-progressive hemangioma;exactmatch
"b lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); e2a-pbx1 (tcf3-pbx1) (morphologic abnormality)";"b lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); e2a-pbx1 (tcf3-pbx1)";exactmatch
myelofibrosis (disorder);primary myelofibrosis;exactmatch
leukemia, no international classification of diseases for oncology subtype (morphologic abnormality);leukemia;exactmatch
acute leukemia, morphology, including blast cell or undifferentiated leukemia (morphologic abnormality);acute leukemia;exactmatch
malignant neoplasm of carotid body (disorder);malignant carotid body paraganglioma;exactmatch
bowenoid papulosis of penis (disorder);penile bowenoid papulosis;exactmatch
peripheral t-cell lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);t-zone variant peripheral t-cell lymphoma;exactmatch
light chain disease (disorder);light chain deposition disease;exactmatch
bowen's disease (morphologic abnormality);bowen disease of the skin;exactmatch
acute leukemia in remission (disorder);acute leukemia in remission;exactmatch
sarcoma, no international classification of diseases for oncology subtype (morphologic abnormality);malignant soft tissue neoplasm;exactmatch
primary malignant neoplasm of brain stem (disorder);malignant brain stem neoplasm;exactmatch
clear cell squamous cell carcinoma of skin (disorder);skin clear cell squamous cell carcinoma;exactmatch
hormone refractory prostate cancer (disorder);castration-resistant prostate carcinoma;exactmatch
warty (condylomatous) carcinoma (morphologic abnormality);warty carcinoma;exactmatch
benign phyllodes neoplasm of breast (disorder);benign breast phyllodes tumor;exactmatch
diffuse melanocytosis (morphologic abnormality);meningeal melanocytosis;exactmatch
angiofibroma, no international classification of diseases for oncology subtype (morphologic abnormality);angiofibroma;exactmatch
schwannoma (morphologic abnormality);cellular schwannoma;exactmatch
myeloid leukemia, no international classification of diseases for oncology subtype (morphologic abnormality);philadelphia-negative myelogenous leukemia;exactmatch
neuroendocrine carcinoma, grade 3 (morphologic abnormality);grade iii neuroendocrine carcinoma;exactmatch
papillary carcinoma (morphologic abnormality);papillary carcinoma;exactmatch
eccrine epithelioma of skin (disorder);microcystic adnexal carcinoma;exactmatch
benign neoplasm of gum (disorder);benign gingival neoplasm;exactmatch
squamous papillomatosis (morphologic abnormality);papillomatosis;exactmatch
hand-schüller-christian disease (disorder);langerhans cell histiocytosis;exactmatch
benign neoplasm of hypopharynx (disorder);benign hypopharyngeal neoplasm;exactmatch
adenolymphoma of parotid gland (disorder);parotid gland warthin tumor;exactmatch
tenosynovial giant cell tumor, localized (morphologic abnormality);tenosynovial giant cell tumor, localized type;exactmatch
malignant plasma cell neoplasm, extramedullary plasmacytoma (disorder);extraosseous plasmacytoma;exactmatch
penile intraepithelial neoplasia grade iii (disorder);penile carcinoma in situ;exactmatch
carcinoma of colon, stage iii (finding);stage iii colon cancer ajcc v6;exactmatch
giant cell tumor of bone, malignant (morphologic abnormality);malignancy in giant cell tumor of bone;exactmatch
malignant melanoma of iris (disorder);iris melanoma;exactmatch
desmoplastic fibroblastoma (morphologic abnormality);desmoplastic fibroblastoma;exactmatch
tibial adamantinoma (morphologic abnormality);tibial adamantinoma;exactmatch
lipoma of spermatic cord (disorder);spermatic cord lipoma;exactmatch
cervical intraepithelial neoplasia (disorder);cervical intraepithelial neoplasia;exactmatch
olfactory neuroblastoma (disorder);olfactory neuroblastoma;exactmatch
intracranial meningioma (disorder);intracranial meningioma;exactmatch
neoplasm of sublingual gland (disorder);sublingual gland neoplasm;exactmatch
cervical atypism (disorder);cervical atypia;exactmatch
spindle cell liposarcoma (disorder);atypical spindle cell/pleomorphic lipomatous tumor;exactmatch
neuroendocrine neoplasm (morphologic abnormality);neuroendocrine neoplasm;exactmatch
neoplasm of adrenal gland (disorder);adrenal gland neoplasm;exactmatch
benign neoplasm of ureter (disorder);benign ureter neoplasm;exactmatch
myofibroblastic tumor, peribronchial (morphologic abnormality);congenital peribronchial myofibroblastic tumor;exactmatch
burkitt lymphoma (morphologic abnormality);atypical burkitt/burkitt-like lymphoma;exactmatch
retinoblastoma (disorder);retinoblastoma;exactmatch
neoplasm of thymus (disorder);thymus neoplasm;exactmatch
solitary mastocytoma of skin (morphologic abnormality);solitary mastocytoma of the skin;exactmatch
microcystic adenoma (morphologic abnormality);microcystic adenoma;exactmatch
burkitt lymphoma (morphologic abnormality);burkitt lymphoma;exactmatch
reticulohistiocytic granuloma (morphologic abnormality);solitary reticulohistiocytoma;exactmatch
malignant neoplasm of respiratory system (disorder);malignant respiratory system neoplasm;exactmatch
hodgkin lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);hodgkin's granuloma;exactmatch
synovial sarcoma (morphologic abnormality);synovial sarcoma;exactmatch
papillary adenocarcinoma (morphologic abnormality);papillary adenocarcinoma;exactmatch
craniopharyngioma, papillary (morphologic abnormality);papillary craniopharyngioma;exactmatch
leiomyosarcoma of rectum (disorder);rectal leiomyosarcoma;exactmatch
regressed germ cell tumor (morphologic abnormality);regressed testicular germ cell tumor;exactmatch
"acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); rpn1-evi1 (morphologic abnormality)";"acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); gata2, mecom";exactmatch
malignant giant cell tumor of soft parts (morphologic abnormality);undifferentiated pleomorphic sarcoma with osteoclast-like giant cells;exactmatch
malignant peripheral nerve sheath tumor (morphologic abnormality);epithelioid malignant peripheral nerve sheath tumor;exactmatch
laryngeal papillomatosis (disorder);laryngeal papillomatosis;exactmatch
ewing's sarcoma (morphologic abnormality);ewing sarcoma;exactmatch
secondary malignant neoplastic disease (disorder);metastatic malignant neoplasm;exactmatch
pericanalicular fibroadenoma (morphologic abnormality);breast pericanalicular fibroadenoma;exactmatch
interdigitating dendritic cell sarcoma (disorder);reticulosarcoma;exactmatch
serous cystadenoma, borderline malignancy (morphologic abnormality);borderline serous cystadenoma;exactmatch
neoplasm of hypoglossal nerve (disorder);hypoglossal nerve neoplasm;exactmatch
acidophil adenoma (morphologic abnormality);corticotroph adenoma;exactmatch
malignant ascites (disorder);malignant ascites;exactmatch
